,year,title,published_at,category,nominee,artist,workers,winner
1104,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Classical Vocal Solo,Diva Divo,,"Joyce DiDonato, soloist; Daniel Zalay, producer (Kazushi Ono; Orchestre De L'Opéra National De Lyon)",True
1105,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Contemporary Classical  Composition,"Aldridge, Robert: Elmer Gantry",,"Robert Aldridge & Herschel Garfein, composers",True
1106,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Short Form Music Video,Rolling In The Deep,Adele,"Sam Brown, video director; Hannah Chandler, video producer",True
1107,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Long Form Music Video,Foo Fighters: Back And Forth,Foo Fighters,"James Moll, video director; James Moll & Nigel Sinclair, video producers",True
1108,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Record Of The Year,Need You Now,Lady Antebellum,"Lady Antebellum (Dave Haywood, Charles Kelley & Hillary Scott) & Paul N. Worley, producers; L Clarke Schleicher, engineer/mixer",True
1109,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Album Of The Year,The Suburbs,Arcade Fire,"Arcade Fire (William Butler, Win Butler, Régine Chassagne, Jeremy Gara, Timothy Kingsbury, Sarah Neufeld & Richard Reed Parry) & Markus Dravs, producers; Arcade Fire (William Butler, Win Butler, Régine Chassagne, Jeremy Gara, Timothy Kingsbury, Sarah Neufeld & Richard Reed Parry), Markus Dravs, Mark Lawson & Craig Silvey, engineers/mixers; George Marino, mastering engineer",True
1110,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Song Of The Year,Need You Now,,"Dave Haywood, Josh Kear, Charles Kelley & Hillary Scott, songwriters (Lady Antebellum)",True
1111,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best New Artist,Esperanza Spalding,,,True
1112,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Female Pop Vocal Performance,Bad Romance,Lady Gaga,,True
1113,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Male Pop Vocal Performance,Just The Way You Are,Bruno Mars,,True
1114,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Pop Performance By A Duo Or Group With Vocals,"Hey, Soul Sister (Live)",Train,,True
1115,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Pop Collaboration With Vocals,Imagine,"Herbie Hancock, Pink, India.Arie, Seal, Konono No 1, Jeff Beck & Oumou Sangare",,True
1116,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Pop Instrumental Performance,Nessun Dorma,Jeff Beck,,True
1117,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Pop Instrumental Album,Take Your Pick,Larry Carlton & Tak Matsumoto,"Larry Carlton & Tak Matsumoto, producers; Hiroyuki Kobayashi & Nick Sparks, engineers/mixers",True
1118,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Pop Vocal Album,The Fame Monster,Lady Gaga,"Lady Gaga & RedOne, producers; Robert Orton, RedOne & Dave Russell, engineers/mixers",True
1119,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Dance Recording,Only Girl (In The World),Rihanna,"Kuk Harrell, Stargate (Mikkel Eriksen & Tor Hermansen) & Sandy Vee, producers; Philip Tan & Sandy Vee, mixers",True
1120,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Electronic/Dance Album,La Roux,La Roux,"La Roux, producers; Serban Ghenea, John Hanes & Ian Sherwin, engineers/mixers",True
1121,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Traditional Pop Vocal Album,Crazy Love,Michael Bublé,"David Foster, producer; Humberto Gatica & Jochem van der Saag, engineers/mixers",True
1122,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Solo Rock Vocal Performance,Helter Skelter,Paul McCartney,,True
1123,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rock Performance By A Duo Or Group With Vocals,Tighten Up,The Black Keys,,True
1124,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Hard Rock Performance,New Fang,Them Crooked Vultures,,True
1125,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Metal Performance,El Dorado,Iron Maiden,,True
1126,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rock Instrumental Performance,Hammerhead,Jeff Beck,,True
1127,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rock Song,Angry World,,"Neil Young, songwriter (Neil Young)",True
1128,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rock Album,The Resistance,Muse,"Muse, producers; Adrian Bushby & Mark Stent, engineers/mixers",True
1129,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Alternative Music Album,Brothers,"Black Keys, The","The Black Keys & Mark Neill, producers; Tchad Blake & Mark Neill, engineers/mixers",True
1130,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Female R&B Vocal Performance,Bittersweet,Fantasia,,True
1131,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Male R&B Vocal Performance,There Goes My Baby,Usher,,True
1132,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best R&B Performance By A Duo Or Group With Vocals,Soldier Of Love,Sade,,True
1133,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Traditional R&B Vocal Performance,Hang On In There,John Legend & The Roots,,True
1134,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Urban/Alternative Performance,Fuck You,Cee Lo Green,,True
1135,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best R&B Song,Shine,,"John Legend, songwriter (John Legend & The Roots)",True
1136,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best R&B Album,Wake Up!,John Legend & The Roots,"John Legend, producer; Jimmy Douglass & Alex Venguer, engineers/mixers",True
1137,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Contemporary R&B Album,Raymond V Raymond,Usher,"Ian Cross, engineer/mixer",True
1138,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rap Performance By A Duo Or Group,On To The Next One,Jay-Z & Swizz Beatz,,True
1139,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rap/Sung Collaboration,Empire State Of Mind,Jay-Z & Alicia Keys,,True
1140,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rap Song,Empire State Of Mind,,"Shawn Carter, Angela Hunte, Alicia Keys, Janet Sewell & Alexander Shuckburgh, songwriters (Jay-Z & Alicia Keys)",True
1141,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rap Album,Recovery,Eminem,"Eminem & Mike Strange, engineers/mixers",True
1142,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Female Country Vocal Performance,The House That Built Me,Miranda Lambert,,True
1143,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Male Country Vocal Performance,'Til Summer Comes Around,Keith Urban,,True
1144,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Country Performance By A Duo Or Group With Vocals,Need You Now,Lady Antebellum,,True
1145,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Country Collaboration With Vocals,As She's Walking Away,Zac Brown Band & Alan Jackson,,True
1146,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Country Instrumental Performance,Hummingbyrd,Marty Stuart,,True
1147,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Country Song,Need You Now,,"Dave Haywood, Josh Kear, Charles Kelley & Hillary Scott, songwriters (Lady Antebellum)",True
1148,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Country Album,Need You Now,Lady Antebellum,"Lady Antebellum & Paul N. Worley, producers; L Clarke Schleicher, engineer/mixer",True
1149,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best New Age Album,Miho: Journey To The Mountain,Paul Winter Consort,"Dixon Van Winkle, producer; Akira Kato & Dixon Van Winkle, engineers/mixers",True
1150,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Contemporary Jazz Album,The Stanley Clarke Band,The Stanley Clarke Band,"Lenny White, producer; Gerry ""The Gov"" Brown & Dennis MacKay, engineers/mixers",True
1151,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Jazz Vocal Album,Eleanora Fagan (1915-1959): To Billie With Love From Dee Dee,Dee Dee Bridgewater,"Dee Dee Bridgewater, producer; Al Schmitt, engineer/mixer",True
1152,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Improvised Jazz Solo,A Change Is Gonna Come,,"Herbie Hancock, soloist",True
1153,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,"Best Jazz Instrumental Album, Individual or Group",Moody 4B,James Moody,"Michael P. Patterson, producer; Jonathan Rosenberg, engineer/mixer",True
1154,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Large Jazz Ensemble Album,Mingus Big Band Live At Jazz Standard,Mingus Big Band,"Seth Abramson, producer; Duke Markos & Tom Swift, engineers/mixers",True
1155,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Latin Jazz Album,Chucho's Steps,Chucho Valdés And The Afro-Cuban Messengers,"Orestes Ávila, engineer/mixer",True
1156,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Gospel Performance,Grace,BeBe & CeCe Winans,,True
1157,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Gospel Song,It's What I Do,,"Jerry Peters & Kirk Whalum, songwriters (Kirk Whalum & Lalah Hathaway)",True
1158,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Rock Or Rap Gospel Album,Hello Hurricane,Switchfoot,"Mike Elizondo & Switchfoot, producers; Adam Hawkins, Ryan Peterson, Alan Sanderson, Switchfoot, Darrell Thorp, Shane Wilson & Craig Zarkos, engineers/mixers",True
1159,1985,28th Annual GRAMMY Awards  (1985),2017-11-28 00:03:45-08:00,Best Ethnic Or Traditional Folk Recording,My Toot Toot,Rockin' Sidney,,True
1160,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Pop/Contemporary Gospel Album,Love God. Love People.,Israel Houghton,"Israel Houghton, Aaron Lindsey & Tommy Sims, producers; Danny Duncan, Tommy Sims & James Wadell, engineers/mixers",True
1161,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,"Best Southern, Country, Or Bluegrass Gospel Album",The Reason,Diamond Rio,"Michael D. Clute & Diamond Rio, producers; Michael D. Clute, engineer/mixer",True
1162,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Traditional Gospel Album,Downtown Church,Patty Griffin,"Buddy Miller, producer; Buddy Miller & Mike Poole, engineers/mixers",True
1163,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Contemporary R&B Gospel Album,Still,BeBe & CeCe Winans,"Ron Gillyard, BeBe Winans & CeCe Winans, producers",True
1164,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Latin Pop Album,Paraiso Express,Alejandro Sanz,"Tomás Torres, producer; Bob Clearmountain, Mike Couzzi, Lee Levin, Andres Saavedra & Dan Warner, engineers/mixers",True
1165,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,"Best Latin Rock, Alternative Or Urban Album",El Existential,Grupo Fantasma,"Brendan Burke & Grupo Fantasma, engineers/mixers",True
1166,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Tropical Latin Album,Viva La Tradición,Spanish Harlem Orchestra,"Dave Kowalski, engineer/mixer",True
1167,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Tejano Album,Recuerdos,Little Joe & La Familia,"Gilbert Velasquez, engineer/mixer",True
1168,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Norteño Album,Classic,Intocable,"Ramón Ayala, producer; Edgar ""Pilo"" Cavazos, Chuy Flores, Marco Gamboa, Oscar ""Welito"" González & Alejandro Gulmar, engineers/mixers",True
1169,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Banda Album,Enamórate De Mí,El Güero Y Su Banda Centanario,"Ramon Gonzalez Mora, producer; Michael Esparza, Rafael Guevara & Abelardo Rivera, engineers/mixers",True
1170,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Americana Album,You Are Not Alone,Mavis Staples,"Jeff Tweedy, producer; Tom Schick, engineer/mixer",True
1171,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Bluegrass Album,Mountain Soul II,Patty Loveless,"Emory L. Gordy, Jr., producer; Drew Bollman & George Massenburg, engineers/mixers",True
1172,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Traditional Blues Album,Joined At The Hip,Pinetop Perkins & Willie 'Big Eyes' Smith,"Michael Freeman, producer; Blaise Barton & Michael Freeman, engineers/mixers",True
1173,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Contemporary Blues Album,Living Proof,Buddy Guy,"Tom Hambridge, producer; Ducky Carlisle, Tom Hambridge & Vance Powell, engineers/mixers",True
1174,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Traditional Folk Album,Genuine Negro Jig,Carolina Chocolate Drops,"Joe Henry, producer; Ryan Freeland, engineer/mixer",True
1175,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Contemporary Folk Album,God Willin' & The Creek Don't Rise,Ray LaMontagne And The Pariah Dogs,"Ryan Freeland, engineer/mixer",True
1176,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Hawaiian Music Album,Huana Ke Aloha,Tia Carrere,"Daniel Ho & Amy Ku'uleialoha Stillman, producers; Daniel Ho, engineer/mixer",True
1177,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Native American Music Album,2010 Gathering Of Nations Pow Wow: A Spirit's Dance,(Various Artists),"Derek Mathews, Lita Mathews & Melonie Mathews, producers; Evren Göknar, engineer/mixer",True
1178,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Zydeco Or Cajun Music Album,Zydeco Junkie,Chubby Carrier And The Bayou Swamp Band,"Ivan Klisanin, producer; Ivan Klisanin, engineer/mixer",True
1179,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Reggae Album,Before The Dawn,Buju Banton,"Buju Banton, producer; Austin Green, Linford Marshall & Jermaine Reid, engineers/mixers",True
1180,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Traditional World Music Album,Ali And Toumani,Ali Farka Touré & Toumani Diabaté,"Nick Gold, producer; Jerry Boys, engineer/mixer",True
1181,2009,52nd Annual GRAMMY Awards  (2009),2017-11-28 00:03:45-08:00,Best Urban/Alternative Performance,Pearls,India.Arie & Dobet Gnahore,,True
1182,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Contemporary World Music Album,"Throw Down Your Heart , Africa Sessions Part 2: Unreleased Tracks",Béla Fleck,"Béla Fleck, producer; Wellington Bowler & Dave Sinko, engineers/mixers",True
1183,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Musical Album For Children,Tomorrow's Children,Pete Seeger With The Rivertown Kids And Friends,"David Bernz, Daniel Einbender & Travis Jeffrey, producers; Pete Seeger",True
1184,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Spoken Word Album For Children,"Julie Andrews' Collection Of Poems, Songs, And Lullabies",Julie Andrews & Emma Walton Hamilton,"Michele McGonigle, producer; John Colucci, Cynthia Daniels & Tommy Harron, engineers/mixers",True
1185,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Story Telling)",The Daily Show With Jon Stewart Presents Earth (The Audiobook),"Jon Stewart (With  Samantha Bee, Wyatt Cenac, Jason Jones, John Oliver & Sigourney Weaver)","Rory Albanese, Steve Bodow, David Javerbaum, Josh Lieb, John McElroy & Jon Stewart, producers; Charles de Montebello & Tim Lester, engineers/mixers",True
1186,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Comedy Album,Stark Raving Black,Lewis Black,"Benjamin Brewer, Jack Gulick & Jack Vaughn, producers; Tom Efinger, Eric Gitelson & Steve Ivanyi, engineers/mixers",True
1187,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Musical Show Album,American Idiot - Featuring Green Day,,"Billie Joe Armstrong, producer; Chris Dugan & Chris Lord-Alge, engineers/mixers (Original Broadway Cast With John Gallagher, Jr., Michael Esper & Others)",True
1188,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",Crazy Heart,(Various Artists),"Stephen Bruton & T Bone Burnett, producers",True
1189,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,"Best Score Soundtrack Album For Motion Picture, Television Or Other Visual Media",Toy Story 3,,"Randy Newman, composer; David Boucher, engineer/mixer (Randy Newman)",True
1190,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,"Best Song Written For Motion Picture, Television Or Other Visual Media",The Weary Kind (From Crazy Heart),"Ryan Bingham & T Bone Burnett, songwriters (Ryan Bingham)",,True
1191,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Instrumental Composition,The Path Among The Trees,,"Billy Childs, composer (Billy Childs Ensemble)",True
1192,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement,Carlos,,"Vincent Mendoza, arranger (John Scofield, Vince Mendoza & Metropole Orkest)",True
1193,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement Accompanying Vocalist(s),Baba Yetu,,"Christopher Tin, arranger (Christopher Tin, Soweto Gospel Choir & Royal Philharmonic Orchestra)",True
1194,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Recording Package,Brothers,,"Michael Carney, art director (The Black Keys)",True
1195,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Boxed Or Special Limited Edition Package,Under Great White Northern Lights (Limited Edition Box Set),,"Rob Jones & Jack White, art directors (The White Stripes)",True
1196,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Album Notes,Keep An Eye On The Sky,,"Robert Gordon, album notes writer (Big Star)",True
1197,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,Best Historical Album,The Beatles (The Original Studio Recordings),,"Jeff Jones & Allan Rouse, compilation producers; Paul Hicks, Sean Magee, Guy Massey, Sam Okell & Steve Rooke, mastering engineers (The Beatles)",True
1198,2010,53rd Annual GRAMMY Awards  (2010),2017-11-28 00:03:45-08:00,"Best Engineered Album, Non-Classical",Battle Studies,,"Michael H. Brauer, Joe Ferla, Chad Franscoviak & Manny Marroquin, engineers (John Mayer)",True
